timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597446077535,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446078147,37,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,37,0,18
1597446078535,41,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,41,0,18
1597446079535,44,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,43,0,22
1597446080535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446081535,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446081675,42,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,42,0,19
1597446082535,40,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,40,0,17
1597446083535,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,18
1597446084535,38,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,38,0,18
1597446085205,40,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,40,0,18
1597446085535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446086535,38,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,38,0,17
1597446087535,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446088535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446088734,39,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,39,0,18
1597446089535,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446090534,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446091536,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446092263,41,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,41,0,19
1597446092534,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446093535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446094535,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446095535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446095792,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,38,0,18
1597446096535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446097535,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,17
1597446098535,39,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,38,0,17
1597446099320,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,38,0,18
1597446099535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446100535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446101535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446102535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446102849,39,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,39,0,18
1597446103534,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,17
1597446104534,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446105535,38,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,38,0,20
1597446106379,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,38,0,18
1597446106535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446107535,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,18
1597446108536,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446109535,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,17
1597446109909,64,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,64,0,32
1597446110535,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,18
1597446111536,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446112536,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446113437,37,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,37,0,17
1597446113535,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,19
1597446114536,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446115535,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446116536,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,15
1597446116966,39,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,39,0,20
1597446117535,37,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,37,0,18
1597446118535,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446119535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446120494,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,38,0,18
1597446120535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446121535,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446122535,38,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,38,0,17
1597446123535,39,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,39,0,22
1597446124023,40,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,40,0,19
1597446124535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446125534,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446126535,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,18
1597446127534,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,17
1597446127553,40,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,40,0,15
1597446128535,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,16
1597446129535,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446130535,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,16
1597446131082,42,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,42,0,22
1597446131535,38,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,37,0,19
1597446132535,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446133535,38,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,38,0,17
1597446134535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446134610,37,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,37,0,18
1597446135534,37,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,17
1597446136534,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,18
1597446137535,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,17
1597446138140,40,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,39,0,20
1597446138535,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446139534,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,18
1597446140535,1063,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,1046,0,1029
1597446141600,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446141669,37,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,37,0,17
1597446142601,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446143601,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446144601,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446145197,40,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,40,0,19
1597446145601,39,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,39,0,18
1597446146601,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446147600,1035,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,1034,0,1017
1597446148638,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446148727,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,38,0,18
1597446149638,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,19
1597446150638,1039,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,1039,0,1021
1597446151680,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446152256,39,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,39,0,18
1597446152681,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446153681,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446154680,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446155681,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446155785,36,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,36,0,16
1597446156681,1042,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,1042,0,1025
1597446157725,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446158726,32,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,32,0,15
1597446159313,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,38,0,18
1597446159725,37,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,37,0,18
1597446160726,43,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,43,0,18
1597446161726,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446162726,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,18
1597446162843,44,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,44,0,20
1597446163726,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446164726,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,18
1597446165726,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446166373,40,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,39,0,19
1597446166726,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446167726,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446168726,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,16
1597446169725,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446169900,40,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,40,0,20
1597446170726,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446171726,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446172726,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,18
1597446173430,37,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,37,0,18
1597446173725,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446174725,1046,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,1046,0,1028
1597446175773,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446176774,37,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,37,0,18
1597446176959,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,38,0,17
1597446177774,32,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,32,0,16
1597446178773,37,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,37,0,17
1597446179773,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446180488,41,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,40,0,19
1597446180774,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446181774,38,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,38,0,19
1597446182773,44,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,44,0,22
1597446183773,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446184016,37,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,37,0,18
1597446184774,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,18
1597446185774,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446186773,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446187546,39,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,38,0,18
1597446187775,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,16
1597446188775,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446189775,39,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,39,0,17
1597446190775,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446191075,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,38,0,18
1597446191775,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446192775,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446193774,36,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,36,0,18
1597446194605,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,37,0,17
1597446194775,38,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,37,0,19
1597446195775,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446196775,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446197774,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,18
1597446198132,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,38,0,18
1597446198774,38,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,38,0,17
1597446199773,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,18
1597446200774,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,16
1597446201661,39,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,39,0,19
1597446201774,1040,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,1040,0,1019
1597446202817,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446203817,35,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,35,0,17
1597446204816,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446205191,38,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,37,0,17
1597446205817,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446206816,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446207817,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446208719,41,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,41,0,18
1597446208816,1040,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,1040,0,1018
1597446209859,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,16
1597446210859,37,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,37,0,18
1597446211859,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446212249,36,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,351,556,1,2,http://185.233.0.230:3000/api/orders,36,0,17
1597446212859,39,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,39,0,17
1597446213859,34,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,34,0,17
1597446214859,33,Open Main Page,200,OK,Thread Group [Scenario 2] 1-1,text,true,,2051,155,1,2,http://185.233.0.230:3000/,33,0,16
1597446215778,42,Make an order,200,OK,Thread Group [Scenario 2] 2-1,text,true,,352,556,1,2,http://185.233.0.230:3000/api/orders,42,0,21
